,sub,onset,offset,cat,tier
47,113,382.72,383.47,NonVocal,CGR Modality_21
48,113,383.47,385.755,Vocal,CGR Modality_21
49,113,390.255,392.415,NonVocal,CGR Modality_21
50,113,392.925,395.425,Both,CGR Modality_21
51,113,395.695,397.535,Vocal,CGR Modality_21
52,113,470.005,472.215,Vocal,CGR Modality_21
53,113,478.88,481.3,NonVocal,CGR Modality_21
54,113,482.845,487.49,NonVocal,CGR Modality_21
55,113,488.1,491.16,Both,CGR Modality_21
56,113,492.09,494.83,Both,CGR Modality_21
57,113,496.31,498.08,NonVocal,CGR Modality_21
58,113,503.765,506.145,Vocal,CGR Modality_21
59,113,506.385,508.575,Vocal,CGR Modality_21
60,113,552.85,555.41,Vocal,CGR Modality_21
61,113,577.52,579.12,Vocal,CGR Modality_21
62,113,588.02,590.24,Vocal,CGR Modality_21
63,113,591.37,593.7,Vocal,CGR Modality_21
64,113,671.91,673.22,Vocal,CGR Modality_21
65,113,673.834,675.216,Vocal,CGR Modality_21
66,113,683.488,685.479,Both,CGR Modality_21
67,113,686.597,688.615,Vocal,CGR Modality_21
68,113,717.572,718.69,Vocal,CGR Modality_21
69,113,719.707,720.716,Vocal,CGR Modality_21
70,113,721.451,722.851,NonVocal,CGR Modality_21
71,113,737.362,738.209,Both,CGR Modality_21
72,113,738.209,740.611,NonVocal,CGR Modality_21
73,113,740.611,741.665,Both,CGR Modality_21
74,113,742.802,744.566,Vocal,CGR Modality_21
75,113,744.846,746.272,Vocal,CGR Modality_21
76,113,747.226,748.735,Vocal,CGR Modality_21
77,113,749.165,750.329,Vocal,CGR Modality_21
78,113,755.507,756.261,NonVocal,CGR Modality_21
79,113,756.7,757.382,Vocal,CGR Modality_21
80,113,757.411,759.065,Both,CGR Modality_21
81,113,759.9,761.055,Vocal,CGR Modality_21
82,113,761.98,764.052,Vocal,CGR Modality_21
83,113,764.545,765.845,Vocal,CGR Modality_21
84,113,770.087,770.977,Vocal,CGR Modality_21
85,113,771.69,773.49,Vocal,CGR Modality_21
86,113,773.613,774.947,Vocal,CGR Modality_21
87,113,774.947,776.02,Vocal,CGR Modality_21
88,113,776.889,777.661,Vocal,CGR Modality_21
89,113,778.185,779.003,NonVocal,CGR Modality_21
90,113,779.091,780.609,Vocal,CGR Modality_21
91,113,781.038,782.629,Vocal,CGR Modality_21
92,113,788.678,789.514,Vocal,CGR Modality_21
93,113,790.057,791.002,Vocal,CGR Modality_21
94,113,791.25,792.986,Vocal,CGR Modality_21
95,113,793.406,794.669,Vocal,CGR Modality_21
96,113,817.759,820.005,Both,CGR Modality_21
97,113,820.118,822.464,NonVocal,CGR Modality_21
98,113,830.145,831.154,Vocal,CGR Modality_21
99,113,831.454,832.472,Vocal,CGR Modality_21
100,113,832.791,834.7,Both,CGR Modality_21
101,113,834.7,837.072,Both,CGR Modality_21
0,115,265.67,266.84,Vocal,CGR Modality_21
1,115,267.24,268.35,Vocal,CGR Modality_21
2,115,269.14,269.94,Vocal,CGR Modality_21
3,115,270.19,272.44,Both,CGR Modality_21
4,115,312.61,313.76,Vocal,CGR Modality_21
5,115,313.89,314.3,Vocal,CGR Modality_21
6,115,314.535,315.685,Vocal,CGR Modality_21
7,115,315.76,318.21,Vocal,CGR Modality_21
8,115,326.035,327.62,Vocal,CGR Modality_21
9,115,327.62,328.09,Vocal,CGR Modality_21
10,115,328.09,328.68,Vocal,CGR Modality_21
11,115,328.9,329.425,Vocal,CGR Modality_21
12,115,329.425,330.61,NonVocal,CGR Modality_21
13,115,339.72,340.85,Vocal,CGR Modality_21
14,115,340.925,343.065,Vocal,CGR Modality_21
15,115,344.065,346.77,Vocal,CGR Modality_21
16,115,353.97,355.92,Both,CGR Modality_21
17,115,356.455,357.955,Both,CGR Modality_21
18,115,359.92,363.28,Vocal,CGR Modality_21
19,115,363.76,365.3,Vocal,CGR Modality_21
20,115,405.885,407.955,Vocal,CGR Modality_21
21,115,409.93,410.78,Vocal,CGR Modality_21
22,115,423.791,424.381,Vocal,CGR Modality_21
23,115,424.586,425.496,Vocal,CGR Modality_21
24,115,426.781,428.581,NonVocal,CGR Modality_21
25,115,447.75,449.88,Vocal,CGR Modality_21
26,115,451.813,452.463,Vocal,CGR Modality_21
27,115,457.81,459.255,Vocal,CGR Modality_21
28,115,459.255,461.1,Vocal,CGR Modality_21
29,115,461.32,462.13,Vocal,CGR Modality_21
30,115,462.225,464.07,Vocal,CGR Modality_21
31,115,467.07,467.93,Vocal,CGR Modality_21
32,115,469.7,472.74,Vocal,CGR Modality_21
33,115,480.51,481.18,Vocal,CGR Modality_21
34,115,481.18,484.1,Both,CGR Modality_21
35,115,624.291,626.426,Both,CGR Modality_21
36,115,626.426,627.886,Vocal,CGR Modality_21
37,115,762.803,763.88,Vocal,CGR Modality_21
0,118,23.36,24.86,Vocal,CGR Modality_21
1,118,25.8,27.28,Vocal,CGR Modality_21
2,118,37.345,39.605,Vocal,CGR Modality_21
3,118,53.71,54.74,Vocal,CGR Modality_21
4,118,58.58,61.66,Vocal,CGR Modality_21
5,118,70.97,72.79,Vocal,CGR Modality_21
6,118,93.05,94.4,Vocal,CGR Modality_21
7,118,98.725,100.275,Vocal,CGR Modality_21
8,118,101.14,102.74,Vocal,CGR Modality_21
9,118,118.88,120.46,Vocal,CGR Modality_21
10,118,120.46,121.67,Vocal,CGR Modality_21
11,118,122.12,123.79,Vocal,CGR Modality_21
12,118,124.96,126.61,Vocal,CGR Modality_21
13,118,126.745,129.815,Both,CGR Modality_21
14,118,136.35,137.42,Vocal,CGR Modality_21
15,118,138.965,140.235,Vocal,CGR Modality_21
16,118,141.21,141.96,Vocal,CGR Modality_21
17,118,142.105,143.905,Vocal,CGR Modality_21
18,118,144.275,146.035,Vocal,CGR Modality_21
19,118,146.645,147.765,Vocal,CGR Modality_21
20,118,148.335,149.195,Vocal,CGR Modality_21
21,118,149.545,151.175,Vocal,CGR Modality_21
22,118,155.67,156.81,Vocal,CGR Modality_21
23,118,157.32,160.03,Vocal,CGR Modality_21
24,118,160.195,161.305,Vocal,CGR Modality_21
25,118,185.95,187.88,Vocal,CGR Modality_21
26,118,188.225,189.56,Vocal,CGR Modality_21
27,118,197.71,198.835,Vocal,CGR Modality_21
28,118,198.835,200.225,Vocal,CGR Modality_21
29,118,240.145,242.205,Both,CGR Modality_21
30,118,244.255,245.255,Vocal,CGR Modality_21
31,118,248.445,250.775,Vocal,CGR Modality_21
32,118,251.13,254.065,Vocal,CGR Modality_21
33,118,254.065,256.765,Both,CGR Modality_21
34,118,257.765,259.43,Vocal,CGR Modality_21
35,118,259.99,261.54,Vocal,CGR Modality_21
36,118,263.495,264.735,Vocal,CGR Modality_21
37,118,266.015,267.58,Vocal,CGR Modality_21
38,118,267.58,270.78,Vocal,CGR Modality_21
39,118,271.09,271.93,Vocal,CGR Modality_21
40,118,272.15,273.45,Vocal,CGR Modality_21
41,118,280.36,281.32,Vocal,CGR Modality_21
42,118,282.57,283.67,Vocal,CGR Modality_21
43,118,289,290.31,Vocal,CGR Modality_21
44,118,294.45,296.68,Vocal,CGR Modality_21
45,118,306.525,307.745,Vocal,CGR Modality_21
46,118,308.015,311.42,Both,CGR Modality_21
47,118,311.42,313.3,Vocal,CGR Modality_21
48,118,317.45,320.21,Vocal,CGR Modality_21
49,118,321.275,323.465,Vocal,CGR Modality_21
50,118,323.6,325.68,Vocal,CGR Modality_21
51,118,327.09,329.53,Both,CGR Modality_21
52,118,331.145,333.94,Both,CGR Modality_21
53,118,343.7,345.13,Vocal,CGR Modality_21
54,118,345.545,346.885,Vocal,CGR Modality_21
55,118,379.645,381.615,Vocal,CGR Modality_21
56,118,381.87,383.62,Vocal,CGR Modality_21
57,118,386.755,388.865,Vocal,CGR Modality_21
58,118,391.72,394.32,Vocal,CGR Modality_21
59,118,398.2,398.85,Vocal,CGR Modality_21
60,118,398.985,401.515,Vocal,CGR Modality_21
61,118,401.7,403.28,Vocal,CGR Modality_21
62,118,408.89,410.53,Vocal,CGR Modality_21
63,118,410.84,412.08,Vocal,CGR Modality_21
64,118,412.08,413.47,Both,CGR Modality_21
65,118,423.88,427.88,Vocal,CGR Modality_21
66,118,438.61,440.58,Vocal,CGR Modality_21
67,118,442.425,443.615,Vocal,CGR Modality_21
68,118,445,447.46,Vocal,CGR Modality_21
69,118,449.11,453.36,Vocal,CGR Modality_21
70,118,454.385,455.805,Vocal,CGR Modality_21
71,118,455.925,457.695,Vocal,CGR Modality_21
72,118,467.69,469.64,Vocal,CGR Modality_21
73,118,470.005,471.735,Vocal,CGR Modality_21
74,118,472.96,474.925,Vocal,CGR Modality_21
75,118,474.925,476.205,Vocal,CGR Modality_21
76,118,480.465,482.285,Vocal,CGR Modality_21
77,118,580.23,582.215,Vocal,CGR Modality_21
78,118,582.215,584.345,Vocal,CGR Modality_21
79,118,584.52,586.73,Vocal,CGR Modality_21
80,118,591.35,592.94,Vocal,CGR Modality_21
81,118,593.175,595.91,Vocal,CGR Modality_21
82,118,600.25,601.48,Vocal,CGR Modality_21
83,118,601.795,602.975,Vocal,CGR Modality_21
84,118,627.28,628.95,Vocal,CGR Modality_21
85,118,629.225,631.375,Vocal,CGR Modality_21
86,118,638.22,640.44,Vocal,CGR Modality_21
87,118,653.605,654.745,Both,CGR Modality_21
88,118,655.345,656.935,Vocal,CGR Modality_21
89,118,662.61,664.49,Vocal,CGR Modality_21
90,118,668.51,670.23,Vocal,CGR Modality_21
91,118,674.17,675.7,Vocal,CGR Modality_21
92,118,677.37,679.16,Both,CGR Modality_21
93,118,685.63,686.74,Vocal,CGR Modality_21
94,118,686.74,688.25,Vocal,CGR Modality_21
95,118,689.37,690.67,Vocal,CGR Modality_21
96,118,692.51,693.76,Vocal,CGR Modality_21
97,118,694,696.285,Vocal,CGR Modality_21
98,118,696.285,697.745,Vocal,CGR Modality_21
99,118,708.235,710.34,Both,CGR Modality_21
100,118,710.34,711.54,Vocal,CGR Modality_21
101,118,713.32,714.15,Vocal,CGR Modality_21
102,118,718.11,719.84,Vocal,CGR Modality_21
103,118,720.325,722.185,Both,CGR Modality_21
104,118,748.63,750.25,Vocal,CGR Modality_21
105,118,818.955,820.345,Vocal,CGR Modality_21
106,118,821.61,823.9,Vocal,CGR Modality_21
107,118,878.57,880.41,Vocal,CGR Modality_21
108,118,885.04,886.49,Vocal,CGR Modality_21
109,118,888.815,890.175,Vocal,CGR Modality_21
110,118,899.66,900.92,Vocal,CGR Modality_21
111,118,901.84,903.15,Vocal,CGR Modality_21
112,118,905.985,907.325,Vocal,CGR Modality_21
113,118,910.235,911.845,Vocal,CGR Modality_21
114,118,915.07,917.55,Vocal,CGR Modality_21
115,118,918.77,920.57,Vocal,CGR Modality_21
116,118,922.8,925.2,Vocal,CGR Modality_21
